,Model,Balanced Accuracy,F1-Score (Macro),Precision (Macro),Recall (Macro),MCC
0,Baseline,1.0,1.0,1.0,1.0,1.0
1,Baseline_use_wavelets_False_and_use_fft_False,1.0,1.0,1.0,1.0,1.0
2,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
3,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
4,Baseline_use_wavelets_False,1.0,1.0,1.0,1.0,1.0
5,Baseline_use_wavelets_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
6,Baseline_use_gmlp_False,1.0,1.0,1.0,1.0,1.0
7,Baseline_activation_mish_<class 'torch.nn.modules.activation.Mish'>,1.0,1.0,1.0,1.0,1.0
8,Baseline_activation_gelu_<class 'torch.nn.modules.activation.GELU'>,1.0,1.0,1.0,1.0,1.0
9,Baseline_activation_relu_<class 'torch.nn.modules.activation.ReLU'>,1.0,1.0,1.0,1.0,1.0
10,Baseline_use_kan_False,1.0,1.0,1.0,1.0,1.0
11,Baseline_use_smoe_False,1.0,1.0,1.0,1.0,1.0
12,Baseline_use_gc_False,1.0,1.0,1.0,1.0,1.0
13,Baseline_use_lookahead_False,0.9907407407407407,0.9950367514751731,0.9999744976027747,0.9907407407407407,0.9997833267940179
14,Baseline,1.0,1.0,1.0,1.0,1.0
15,Baseline_use_wavelets_False_and_use_fft_False,1.0,1.0,1.0,1.0,1.0
16,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
17,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
18,Baseline_use_wavelets_False,1.0,1.0,1.0,1.0,1.0
19,Baseline_use_wavelets_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
20,Baseline_use_gmlp_False,1.0,1.0,1.0,1.0,1.0
21,Baseline_activation_mish_<class 'torch.nn.modules.activation.Mish'>,1.0,1.0,1.0,1.0,1.0
22,Baseline_activation_gelu_<class 'torch.nn.modules.activation.GELU'>,1.0,1.0,1.0,1.0,1.0
23,Baseline_activation_relu_<class 'torch.nn.modules.activation.ReLU'>,1.0,1.0,1.0,1.0,1.0
24,Baseline_use_kan_False,1.0,1.0,1.0,1.0,1.0
25,Baseline_use_smoe_False,1.0,1.0,1.0,1.0,1.0
26,Baseline_use_gc_False,1.0,1.0,1.0,1.0,1.0
27,Baseline_use_lookahead_False,0.9994588744588745,0.9968712656165127,0.9945054945054945,0.9994588744588745,0.9999690452309362
28,Baseline,1.0,1.0,1.0,1.0,1.0
29,Baseline_use_wavelets_False_and_use_fft_False,1.0,1.0,1.0,1.0,1.0
30,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
31,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
32,Baseline_use_wavelets_False,0.9999927109983745,0.9999937271370735,0.9999947438410958,0.9999927109983745,0.9999380911058411
33,Baseline_use_wavelets_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
34,Baseline_use_gmlp_False,1.0,1.0,1.0,1.0,1.0
35,Baseline_activation_mish_<class 'torch.nn.modules.activation.Mish'>,1.0,1.0,1.0,1.0,1.0
36,Baseline_activation_gelu_<class 'torch.nn.modules.activation.GELU'>,1.0,1.0,1.0,1.0,1.0
37,Baseline_activation_relu_<class 'torch.nn.modules.activation.ReLU'>,1.0,1.0,1.0,1.0,1.0
38,Baseline_use_kan_False,1.0,1.0,1.0,1.0,1.0
39,Baseline_use_smoe_False,1.0,1.0,1.0,1.0,1.0
40,Baseline_use_gc_False,1.0,1.0,1.0,1.0,1.0
41,Baseline_use_lookahead_False,0.9875776397515528,0.9753401360544218,0.9714285714285714,0.9875776397515528,0.9996286187321974
