,Model,Balanced Accuracy,F1-Score (Macro),Precision (Macro),Recall (Macro),MCC
0,Baseline_no_gMLP,0.9724221504074619,0.959315253171338,0.9654241551649952,0.9724221504074619,0.9992787013369575
1,Baseline_no_gMLP,0.9704613660937365,0.9566743686912144,0.9642777706852773,0.9704613660937365,0.9992336407503651
2,Baseline_no_gMLP,0.9998731307996188,0.9999325371219553,0.9999920563995631,0.9998731307996188,0.9999098106725922
3,Baseline_no_gMLP,0.9724221504074619,0.9818031864340178,0.9983194160172454,0.9724221504074619,0.9992786775033091
4,Baseline_no_gMLP,0.9704568210523765,0.9748926628457748,0.9886407265699724,0.9704568210523765,0.9991885600081104
5,Baseline_no_gMLP,0.9998731307996188,0.9999325371219553,0.9999920563995631,0.9998731307996188,0.9999098106725922
6,Baseline_no_gMLP,0.9970351535034372,0.9982532521839071,0.9995074133999621,0.9970351535034372,0.9998196184755027
7,Baseline_no_gMLP,0.9911528005622607,0.9861365268004646,0.983710543794521,0.9911528005622607,0.9996843485317479
8,Baseline_no_gMLP,0.9724221504074619,0.9818031864340178,0.9983194160172454,0.9724221504074619,0.9992786775033091
9,Baseline_no_gMLP,0.972417605366102,0.9805430520457035,0.9958502802147762,0.972417605366102,0.9992335964615299
